Timestamp,Price_A,Price_B,Volume
2025-01-01 09:30:33.103416379,100.2113092909408,100.19591021395155,45
2025-01-01 09:30:33.161071081,100.17335257215016,100.2185395483514,25
2025-01-01 09:30:33.295442614,100.17732827884933,100.17194028993322,17
2025-01-01 09:30:33.791743200,100.16157676294453,100.36778449182228,21
2025-01-01 09:30:36.367958434,100.35478614441791,100.40975384255708,16
2025-01-01 09:30:36.809447801,100.23184749730041,100.00502087002077,26
2025-01-01 09:30:38.607562718,100.26751523977795,100.53227124822544,71
2025-01-01 09:30:39.077559530,100.29973408908997,100.24230417980499,93
2025-01-01 09:30:39.570650440,100.03442762532285,100.1566249881257,62
2025-01-01 09:30:39.760442653,100.14867832978517,100.15474975308929,98
2025-01-01 09:30:40.185633761,100.29114300382159,100.41387456644875,57
2025-01-01 09:30:41.098559314,100.04581169636616,100.18540459762706,87
2025-01-01 09:30:41.283403150,100.13200686970043,100.2335623774428,87
2025-01-01 09:30:44.835413908,100.09667611016168,100.20647921755075,55
2025-01-01 09:30:47.285917101,100.08171023378492,100.24414995986298,31
2025-01-01 09:30:47.630160446,100.36678881893147,100.31351987708578,75
2025-01-01 09:30:47.693185993,100.0457618184045,100.34574879666636,5
2025-01-01 09:30:47.748745946,100.36525300925025,100.45952829157756,53
2025-01-01 09:30:47.915478604,100.30913155336343,100.34647390651999,38
2025-01-01 09:30:48.306708759,100.33408716907269,100.33376696918099,17
2025-01-01 09:30:49.294051301,100.19494146034539,100.26915073579094,72
2025-01-01 09:30:51.796935238,100.33947947867668,100.33714566841985,9
2025-01-01 09:30:52.446890600,100.30466568251714,100.30242975184589,12
2025-01-01 09:30:53.479926135,100.27394301309985,100.2306390212341,75
2025-01-01 09:30:54.966652418,100.11664916467073,100.2748903889553,31
2025-01-01 09:30:56.159185159,100.28523658895415,100.21773227791097,2
2025-01-01 09:30:56.165074363,100.16609803385435,100.10194781108676,50
2025-01-01 09:30:57.108955206,100.05376627909246,100.19155309748214,95
2025-01-01 09:30:58.215908119,100.12014297036163,100.21400417610002,75
2025-01-01 09:30:58.849374044,100.20652832840011,100.1037106989046,17
2025-01-01 09:30:58.856981683,100.11065892835359,100.26374117385083,92
2025-01-01 09:31:00.600476071,100.03699391757154,100.14972264782169,18
2025-01-01 09:31:01.381171105,100.22919652853211,100.23020063436155,16
2025-01-01 09:31:01.932618438,100.1423521729053,99.92608336624683,42
2025-01-01 09:31:02.015603388,99.77084133075634,100.1178820992015,84
2025-01-01 09:31:02.223754684,100.20884757993959,100.22825103229525,54
2025-01-01 09:31:03.528138758,100.2240903410015,100.13327880152855,21
2025-01-01 09:31:04.324863888,100.07160800927785,100.37131274091422,84
2025-01-01 09:31:04.372126356,100.28396855352473,100.18236469468756,56
2025-01-01 09:31:04.526315212,100.10311114453914,100.1998213968221,88
2025-01-01 09:31:05.861423668,100.23487494876287,99.89900829167755,27
2025-01-01 09:31:06.920442242,100.15377107456786,100.19688414062291,66
2025-01-01 09:31:07.967398315,100.05263290207172,100.1919590024199,42
2025-01-01 09:31:08.235912021,100.18457201472707,100.12385026964999,23
2025-01-01 09:31:09.611061849,100.01549455005964,100.18812094860732,99
2025-01-01 09:31:10.190751461,100.21447102318486,100.20599673961334,28
2025-01-01 09:31:10.368434293,100.297424653846,100.24951443921746,20
2025-01-01 09:31:10.567711720,99.97235271008087,100.07486715744814,68
2025-01-01 09:31:13.337909404,100.06904743051614,100.21699891056561,69
2025-01-01 09:31:14.458501246,100.24771317641418,100.14955105739764,44
2025-01-01 09:31:15.389883988,100.10342356738055,100.20923933843557,40
2025-01-01 09:31:16.592383792,100.22687826740425,100.1939940715368,63
2025-01-01 09:31:18.932001191,100.10332390635403,100.40206888758658,92
2025-01-01 09:31:19.481848298,100.20331109729777,100.41148877352603,36
2025-01-01 09:31:19.703678963,100.33961338518769,100.4613936346644,72
2025-01-01 09:31:19.764458114,100.356511587759,100.17444034772926,91
2025-01-01 09:31:22.075930894,100.31019692279702,100.20563571954072,52
2025-01-01 09:31:23.692545252,100.31555332687289,100.16713559958345,29
2025-01-01 09:31:24.147462317,100.48310136951523,100.40415396623989,18
2025-01-01 09:31:25.034382295,100.27267907739946,100.13655939123724,68
2025-01-01 09:31:25.717185092,100.3979662590323,100.32063872736283,27
2025-01-01 09:31:27.549755117,100.11251207731556,100.22745523727508,20
2025-01-01 09:31:27.702174156,100.28055848157877,100.39350916515097,72
2025-01-01 09:31:28.331484920,100.24821119807918,100.38458517685827,11
2025-01-01 09:31:29.299570576,100.37722288011467,100.13670878732762,98
2025-01-01 09:31:30.669338815,100.35977082183341,100.39307461846435,28
2025-01-01 09:31:31.169376122,100.15509343645068,100.49903994365127,33
2025-01-01 09:31:31.203097359,100.57988863161262,100.46034253754453,18
2025-01-01 09:31:31.340853803,100.4690451883731,100.6671909135617,52
2025-01-01 09:31:32.217981233,100.34478492891786,100.54168642919893,1
2025-01-01 09:31:32.280255501,100.14641979259545,100.44609893919758,99
2025-01-01 09:31:34.810840513,100.36026401232265,100.51428827340246,3
2025-01-01 09:31:35.221030086,100.54924085692141,100.43218507693075,21
2025-01-01 09:31:36.786896656,100.43477677381864,100.48624527674787,56
2025-01-01 09:31:38.636177014,100.55711588760784,100.5929903752441,35
2025-01-01 09:31:39.049776665,100.53167561498744,100.62788274908091,5
2025-01-01 09:31:39.064070046,100.585552535977,100.60483020579719,9
2025-01-01 09:31:39.661111341,100.45755146731965,100.44726638690835,66
2025-01-01 09:31:41.995640930,100.45188239470195,100.68954155087617,58
2025-01-01 09:31:42.569113293,100.63878411427025,100.55771336739204,86
2025-01-01 09:31:42.686834960,100.70095508715804,100.60652137651276,1
2025-01-01 09:31:44.048275572,100.5787730850234,100.54120816214025,52
2025-01-01 09:31:45.882273001,100.59680703800855,100.64277955291966,22
2025-01-01 09:31:46.195343066,100.36762838239663,100.55846151120394,79
2025-01-01 09:31:47.195502411,100.49373790879201,100.45870978837563,50
2025-01-01 09:31:49.400067499,100.44910132105234,100.52331849958176,18
2025-01-01 09:31:49.851864205,100.29415737247294,100.71578272843496,78
2025-01-01 09:31:49.963395128,100.54076116001397,100.66977425296146,30
2025-01-01 09:31:50.124092611,100.45098201884618,100.53476838109323,84
2025-01-01 09:31:51.601439245,100.57845436575495,100.59097049390728,31
2025-01-01 09:31:52.106992660,100.45486242256395,100.63060918059065,96
2025-01-01 09:31:53.444497152,100.61159647752727,100.5310983381803,41
2025-01-01 09:31:53.637959460,100.646456309232,100.82215370074148,63
2025-01-01 09:31:54.101960468,100.63952169786833,100.91570758118269,83
2025-01-01 09:31:56.256518321,100.41082586388663,100.42253083559896,40
2025-01-01 09:31:57.765598416,100.52182197884036,100.48033368136147,86
2025-01-01 09:31:58.155829526,100.53699898274628,100.58639904392057,29
2025-01-01 09:31:58.953090244,100.45103878593362,100.77403281909564,34
2025-01-01 09:32:00.309744754,100.65177961569572,100.87806335738044,84
2025-01-01 09:32:00.506175820,100.60655054685118,100.69810472550603,26
2025-01-01 09:32:01.724035657,100.60377728492138,100.7615898327473,72
2025-01-01 09:32:04.035178909,100.76115662160088,100.77717714496642,62
2025-01-01 09:32:04.079587543,100.58928690742367,100.73459150803623,40
2025-01-01 09:32:05.162015785,100.6650126781546,100.98569282932105,85
2025-01-01 09:32:05.785176918,100.71113745493005,100.96165078674342,44
2025-01-01 09:32:06.276540779,100.76276965248228,100.76068842608896,43
2025-01-01 09:32:06.828701727,100.82982531397869,100.86786366194553,15
2025-01-01 09:32:07.669039516,100.82136197642312,101.06837313779776,72
2025-01-01 09:32:07.682308037,100.87335526616431,101.10878111205734,53
2025-01-01 09:32:07.816500808,101.14062511249165,101.07235707710696,72
2025-01-01 09:32:08.917802740,100.9929341576172,101.05853345276797,72
2025-01-01 09:32:10.511629888,100.95432367469644,101.09848113577145,9
2025-01-01 09:32:12.194264317,100.79593492720302,100.96329283707499,91
2025-01-01 09:32:12.388476372,100.99614148804619,100.90599615836642,49
2025-01-01 09:32:14.371961986,100.76576056985583,100.78636190495945,46
2025-01-01 09:32:15.583309451,100.72515625027123,100.90482924987356,87
2025-01-01 09:32:15.686780501,100.68079371117231,100.74358180639206,29
2025-01-01 09:32:16.822879946,100.73806162643884,100.90281614915023,97
2025-01-01 09:32:18.118493458,100.6027504559601,100.7196186679977,88
2025-01-01 09:32:18.549203696,100.57292212544013,100.61354411925285,87
2025-01-01 09:32:19.306392671,100.63946940741695,100.83592003869639,66
2025-01-01 09:32:21.670591655,100.58001262913501,100.81025373502969,96
2025-01-01 09:32:24.815210774,100.76264881433694,100.64105883170964,32
2025-01-01 09:32:26.112004155,100.6968573552878,100.61369704278047,62
2025-01-01 09:32:27.385115035,100.50279779827348,100.59843577025526,49
2025-01-01 09:32:27.470175437,100.43921753323225,100.79072549573037,23
2025-01-01 09:32:27.613979223,100.553471543038,100.64577226453525,76
2025-01-01 09:32:28.436043807,100.42945926792335,100.57864603131618,45
2025-01-01 09:32:30.575731322,100.62028480404459,100.7751995031176,40
2025-01-01 09:32:31.720873922,100.86325826479373,100.7177777400923,43
2025-01-01 09:32:32.793231587,100.47073833040463,100.88962850045327,37
2025-01-01 09:32:33.284790468,100.72047197802615,100.70616244144884,9
2025-01-01 09:32:33.346715180,100.79500031487572,100.7220938325961,97
2025-01-01 09:32:33.353343754,100.8540135718511,100.94965513712235,63
2025-01-01 09:32:35.111190471,100.87426428269585,100.87516801530424,30
2025-01-01 09:32:35.613277224,100.78669026898652,100.98103078673648,47
2025-01-01 09:32:35.735022289,100.82320038830876,100.9692435795331,5
2025-01-01 09:32:36.648709716,101.2567381445372,101.1982712720606,90
2025-01-01 09:32:36.724744638,101.03391122858125,101.29570772876713,51
2025-01-01 09:32:36.932206001,101.01599626436301,101.407369479191,24
2025-01-01 09:32:36.975984499,101.06872362004727,101.1944357907047,72
2025-01-01 09:32:37.410575485,100.97295021007875,101.11206527020461,82
2025-01-01 09:32:38.338953950,101.13299378442248,101.14126843148934,31
2025-01-01 09:32:42.375750836,100.94992682445194,101.16097307519563,55
2025-01-01 09:32:42.525243309,100.82944311296481,101.00436308275661,28
2025-01-01 09:32:43.714922654,100.99079555134124,100.96515793661929,18
2025-01-01 09:32:45.499415995,100.94640897284523,101.17563947562232,36
2025-01-01 09:32:50.632240631,101.00755068320954,101.18449212163884,18
2025-01-01 09:32:51.281564586,101.10103116700277,101.18046231608378,9
2025-01-01 09:32:51.287875807,100.97692402344344,100.93253677480448,9
2025-01-01 09:32:51.417680913,100.94062426534069,100.92935084742106,82
2025-01-01 09:32:52.670863432,101.19148549124533,101.07908584362077,27
2025-01-01 09:32:52.901576380,100.94057427541989,100.91139407372165,89
2025-01-01 09:32:53.472069770,100.8082461732641,101.17120868221619,22
2025-01-01 09:32:53.927627281,100.77265329876404,101.03405035953332,68
2025-01-01 09:32:56.184663984,100.87130431474839,100.90291414390174,75
2025-01-01 09:32:56.307936292,100.75475428826132,101.00772090469725,91
2025-01-01 09:32:59.239446148,100.98142060733304,101.1226152551361,2
2025-01-01 09:33:00.125144600,100.73626920116355,100.91038174938238,50
2025-01-01 09:33:00.304569008,101.10781915843702,100.95310199098728,14
2025-01-01 09:33:00.497843266,100.94322500465657,101.05896977617536,70
2025-01-01 09:33:00.798626856,100.84638140219162,100.73445415990986,69
2025-01-01 09:33:01.396166641,100.81563243549527,100.83678581274283,65
2025-01-01 09:33:01.607112904,100.79408966832004,100.87726455407207,36
2025-01-01 09:33:01.710524117,100.75360496223774,100.9997542676194,64
2025-01-01 09:33:03.268829540,100.65609927862747,101.0915714903206,69
2025-01-01 09:33:03.584269670,100.78233682593451,100.92142313472431,43
2025-01-01 09:33:03.649384466,100.40164074296507,100.83021453158678,98
2025-01-01 09:33:04.684526086,100.78979312997015,100.93466166942622,1
2025-01-01 09:33:05.615142440,100.69700638748577,100.74854990558873,15
2025-01-01 09:33:06.474579349,100.60239978934557,100.72505473946012,57
2025-01-01 09:33:09.232602835,100.61607957425393,100.77508589848784,24
2025-01-01 09:33:10.037139295,100.76873958823103,100.93369980345946,13
2025-01-01 09:33:10.184487714,100.70416140241963,100.87190552589547,78
2025-01-01 09:33:11.837454589,100.7604568150496,100.81588171234917,61
2025-01-01 09:33:12.992364403,100.62010208833055,100.63434743098009,5
2025-01-01 09:33:13.174323437,100.77318682182897,100.85606186404434,26
2025-01-01 09:33:13.258171464,100.81298011629065,100.65173580449125,14
2025-01-01 09:33:13.905157039,100.6314578964432,100.54907765745223,25
2025-01-01 09:33:14.686555511,100.59943611867317,100.63044672013196,74
2025-01-01 09:33:15.148460103,100.56326256319771,100.46295067866636,90
2025-01-01 09:33:15.467720392,100.55732893860187,100.41771311239226,47
2025-01-01 09:33:16.673948713,100.37142378265268,100.64678280280357,92
2025-01-01 09:33:17.703831335,100.45746234871451,100.3967109166928,30
2025-01-01 09:33:18.152328614,100.42639024777452,100.52825373929983,26
2025-01-01 09:33:18.901609003,100.44343524080917,100.5505094379487,30
2025-01-01 09:33:20.211392551,100.5048158265286,100.470555381462,68
2025-01-01 09:33:20.254890127,100.49539046505302,100.52876423367724,47
2025-01-01 09:33:21.290393490,100.35903441446615,100.65154297485326,14
2025-01-01 09:33:21.904880080,100.27221630160146,100.3868327711382,57
2025-01-01 09:33:22.118001213,100.49737192746132,100.48608037446424,80
2025-01-01 09:33:22.190758206,100.36601095110639,100.51082118832635,49
2025-01-01 09:33:22.869629794,100.22487617537325,100.63755588883832,44
2025-01-01 09:33:23.569951193,100.20072888924503,100.48048559908639,51
2025-01-01 09:33:25.338942152,100.40994228426132,100.49042179365664,98
2025-01-01 09:33:25.449288800,100.28283245397662,100.54316126902168,29
2025-01-01 09:33:25.487074516,100.3821876985126,100.42670520279874,86
2025-01-01 09:33:25.520783197,100.41094431027034,100.64645068591001,17
2025-01-01 09:33:25.613720338,100.47220377000437,100.53529643666701,17
2025-01-01 09:33:26.043721028,100.3657440064215,100.4602700865039,60
2025-01-01 09:33:26.377586191,100.40288005288288,100.4944441306038,44
2025-01-01 09:33:28.740417037,100.25049498609732,100.47884607993652,92
2025-01-01 09:33:28.953244425,100.39142988098726,100.30590640456246,52
2025-01-01 09:33:29.200763606,100.32281129172947,100.43055335492846,61
2025-01-01 09:33:29.565021647,100.16203818026685,100.47399044253304,52
2025-01-01 09:33:31.817283186,100.19480229218786,100.4704935615342,4
2025-01-01 09:33:33.141167059,100.14870079132476,100.35788904327862,44
2025-01-01 09:33:33.216136798,100.32742082434726,100.24122633818689,56
2025-01-01 09:33:34.443823321,100.38098949552904,100.31377196429634,75
2025-01-01 09:33:34.626500425,100.23596071760248,100.31755822821526,44
2025-01-01 09:33:35.776155793,100.26766832916316,100.27889018224819,77
2025-01-01 09:33:35.809094416,100.18583217212746,100.38183927972696,36
2025-01-01 09:33:36.255678395,100.28291556005009,100.26584557199676,99
2025-01-01 09:33:37.906496069,100.3037657039711,100.27534671305894,92
2025-01-01 09:33:39.555042066,100.3373130636149,100.26155063938334,89
2025-01-01 09:33:42.299106241,100.44344631239377,100.19113046697774,74
2025-01-01 09:33:44.171547934,100.3766977867264,100.47751045657785,51
2025-01-01 09:33:44.288606295,100.2362001677807,100.41770090313656,10
2025-01-01 09:33:45.735149848,100.46368080123162,100.55243317096752,94
2025-01-01 09:33:46.259699102,100.39454077126051,100.52899614263099,20
2025-01-01 09:33:46.282305986,100.29331870726806,100.26518878235102,41
2025-01-01 09:33:46.848269996,100.23988892206582,100.37027051737546,58
2025-01-01 09:33:47.399857064,100.11945108963913,100.3221868007056,98
2025-01-01 09:33:47.472200386,100.20575096652615,100.51122624637225,24
2025-01-01 09:33:47.564255774,100.16781255188467,100.31342417020906,2
2025-01-01 09:33:49.349113258,100.18985389794734,100.49914620844218,38
2025-01-01 09:33:50.766786845,100.27717357346724,100.24516264358195,96
2025-01-01 09:33:50.920913367,100.17630021298119,100.37658794361865,58
2025-01-01 09:33:52.722736242,100.19171439017158,100.47787295642583,36
2025-01-01 09:33:53.720976316,100.32410694836518,100.22820651103221,57
2025-01-01 09:33:54.278571454,100.24136002225247,100.46448177700297,22
2025-01-01 09:33:54.708066951,100.39551172662209,100.3970355994988,79
2025-01-01 09:33:54.712695004,100.49082507109537,100.49621120986843,33
2025-01-01 09:33:56.680404912,100.22343764821188,100.62192407004005,67
2025-01-01 09:33:58.138899029,100.60049536405249,100.43455338116239,47
2025-01-01 09:33:59.078384000,100.3052914982351,100.40194251264356,2
2025-01-01 09:33:59.174648249,100.26215672230481,100.58882961010507,90
2025-01-01 09:34:00.475458284,100.14574109444087,100.49251180789732,99
2025-01-01 09:34:03.041670234,100.25920563859147,100.25678416486573,62
2025-01-01 09:34:03.426601747,100.20225352161057,100.25239835099819,24
2025-01-01 09:34:04.665666001,99.96735049513855,100.43703158713669,88
2025-01-01 09:34:04.758743524,100.26293691098422,100.25391795350595,62
2025-01-01 09:34:05.065953079,100.10567649823528,100.25764849304154,46
2025-01-01 09:34:09.257314371,100.21208285666235,100.35507791414263,92
2025-01-01 09:34:09.492282425,100.062897888388,100.09812280611301,81
2025-01-01 09:34:09.913226762,99.99797833044758,100.62275817867142,26
2025-01-01 09:34:10.317070366,100.18048301021871,100.47108496988021,52
2025-01-01 09:34:13.924169884,100.25597860456121,100.46558063236097,95
2025-01-01 09:34:14.341732743,100.02483180785514,100.18282854479251,95
2025-01-01 09:34:14.719248073,100.02057354067959,100.43613704234129,1
2025-01-01 09:34:15.030023539,100.23968072514614,100.46885327984174,25
2025-01-01 09:34:16.487240314,100.14695877905413,100.35357679092863,44
2025-01-01 09:34:17.203155534,100.28768790372384,100.36301533259358,23
2025-01-01 09:34:17.835557103,100.26872352593355,100.46098556063448,85
2025-01-01 09:34:18.581965402,100.1025523270151,100.05671505798654,49
2025-01-01 09:34:19.224771827,100.23939825672443,100.52415207172,63
2025-01-01 09:34:20.503760781,100.2423685961443,100.28735396467067,54
2025-01-01 09:34:21.685758804,100.4240023926989,100.294510271014,50
2025-01-01 09:34:22.892517189,100.40788461339876,100.28501369656354,75
2025-01-01 09:34:24.847941853,100.17987889275996,100.47972585219934,91
2025-01-01 09:34:25.102146696,100.4414156549559,100.4843176223219,43
2025-01-01 09:34:25.326856555,100.5437770624731,100.60321832529789,96
2025-01-01 09:34:28.113280562,100.41379187558859,100.35639833524428,19
2025-01-01 09:34:28.213653479,100.31447865528918,100.47111484240274,8
2025-01-01 09:34:28.731501809,100.45051248042807,100.74347820259821,9
2025-01-01 09:34:29.048297753,100.53259930084054,100.66384001753048,35
2025-01-01 09:34:29.266348680,100.46240488925622,100.41207658838303,66
2025-01-01 09:34:32.232788060,100.60525351446164,100.48368066463874,54
2025-01-01 09:34:33.013340586,100.36379385246283,100.74852508296064,32
2025-01-01 09:34:34.731447970,100.59905658341286,100.63436429453023,31
2025-01-01 09:34:35.255672459,100.36529842671496,100.58585933752788,50
2025-01-01 09:34:35.385900493,100.34559385123329,100.38556283409525,29
2025-01-01 09:34:36.222626853,100.32930059157381,100.61170594710062,48
2025-01-01 09:34:37.628296246,100.4422290875021,100.43980186684632,6
2025-01-01 09:34:38.349622764,100.42365581231559,100.50416981497507,16
2025-01-01 09:34:39.098606436,100.22208047827286,100.60827926256701,42
2025-01-01 09:34:39.399566334,100.3608187587901,100.5369112689472,14
2025-01-01 09:34:40.246067820,100.21824388965457,100.5528373701294,14
2025-01-01 09:34:40.653336811,100.29635810068984,100.45888555543638,35
2025-01-01 09:34:40.774998504,100.38038066140736,100.58252257033215,11
2025-01-01 09:34:40.830322309,100.56726563037971,100.80160678337553,97
2025-01-01 09:34:40.886368026,100.61195737697602,100.66653522788663,54
2025-01-01 09:34:42.062799090,100.67728509121653,100.783269015157,77
2025-01-01 09:34:43.028659192,100.67945263603784,100.68337976418445,35
2025-01-01 09:34:49.144618086,100.7825284058223,101.05876578112661,31
2025-01-01 09:34:49.512125503,100.75916083233746,100.88405455452315,88
2025-01-01 09:34:50.367866247,100.63292996721212,101.02819469462203,14
2025-01-01 09:34:51.957006551,100.59231793923884,100.69417817214305,5
2025-01-01 09:34:52.376636270,100.66474398395056,100.87344571350636,11
2025-01-01 09:34:52.474274029,100.52457008882126,100.64316966976735,89
2025-01-01 09:34:53.135392538,100.61704238540955,100.82118367509415,32
2025-01-01 09:34:53.727786912,100.35830234251819,100.62115661836897,48
2025-01-01 09:34:54.336398509,100.46772273653619,100.58376489566942,54
2025-01-01 09:34:54.582900670,100.27044917442556,100.48895435958251,49
2025-01-01 09:34:57.236705341,100.44778178944084,100.50234436723682,9
2025-01-01 09:34:59.001976867,100.53096434310463,100.73802916321735,50
2025-01-01 09:34:59.203022521,100.59234727493742,100.4564566408701,6
2025-01-01 09:35:00.405898854,100.35648942870341,100.63616410018238,59
2025-01-01 09:35:03.520443286,100.32152115101609,100.41299553377122,49
2025-01-01 09:35:03.587920539,100.5068611216549,100.5829555354762,97
2025-01-01 09:35:03.940435106,100.42707416172723,100.41065167555526,21
2025-01-01 09:35:04.006474613,100.45452322659817,100.3392893369335,80
2025-01-01 09:35:04.747972211,100.24752596237484,100.53456148428899,76
2025-01-01 09:35:04.927213281,100.53835633494688,100.60304745025695,61
2025-01-01 09:35:05.511662776,100.50208581342154,100.41545672854059,12
2025-01-01 09:35:07.698550326,100.36320288804039,100.58435959105293,33
2025-01-01 09:35:07.727403702,100.57042118474816,100.61852933008392,54
2025-01-01 09:35:08.007589926,100.59576436262583,100.71908440102253,46
2025-01-01 09:35:08.794692290,100.61954607186127,100.63869586924649,63
2025-01-01 09:35:09.616837335,100.47855778925968,100.84189961952923,16
2025-01-01 09:35:10.290926313,100.3782642176983,100.65148722913439,16
2025-01-01 09:35:10.670281967,100.62796471503424,100.79272527263281,40
2025-01-01 09:35:13.475103314,100.56744838162025,100.6913262905352,46
2025-01-01 09:35:13.508151782,100.51591595059807,100.7654850884789,29
2025-01-01 09:35:14.600304359,100.61253212215595,100.70694068568164,60
2025-01-01 09:35:16.591748201,100.50115429889165,100.88273806389486,18
2025-01-01 09:35:16.644992018,100.83112174012905,100.83735644026778,92
2025-01-01 09:35:17.002256611,100.64402246982048,100.91642045073095,17
2025-01-01 09:35:17.671117007,100.76829985823996,100.91590912170813,19
2025-01-01 09:35:18.387521903,100.61072801570211,100.82830625624324,80
2025-01-01 09:35:18.577563282,100.7428444331153,100.96560535799637,86
2025-01-01 09:35:19.632471769,100.75031207817494,100.8983505992711,68
2025-01-01 09:35:22.429598890,100.81771806516163,100.80611087503495,66
2025-01-01 09:35:24.280834246,100.80971557643768,101.17200227846183,90
2025-01-01 09:35:24.481161837,100.87867379334976,101.13304947088291,75
2025-01-01 09:35:26.984221150,100.92967477764053,101.21302603212999,38
2025-01-01 09:35:27.239748011,100.96196077354719,101.0359970212354,16
2025-01-01 09:35:27.959501117,100.92618683522271,101.14635321615293,39
2025-01-01 09:35:28.452409913,100.89641079270552,101.1212550540828,54
2025-01-01 09:35:28.698136203,101.03155452850456,101.0194062782708,1
2025-01-01 09:35:29.287692601,100.88226204252004,101.12402213086251,52
2025-01-01 09:35:29.795273039,101.18554007136625,101.13897312138893,14
2025-01-01 09:35:29.890886992,100.74345157906474,100.84474718290235,55
2025-01-01 09:35:30.000481417,100.79163167440993,101.03420956880264,96
2025-01-01 09:35:30.244129533,100.85130023179202,100.86157161104342,66
2025-01-01 09:35:31.387880416,100.74413303273225,100.88918054700459,83
2025-01-01 09:35:31.819517564,100.72100627904071,101.05004931427165,97
2025-01-01 09:35:31.922796630,100.79826233837488,100.77326263766311,11
2025-01-01 09:35:32.044047629,100.50504516485908,100.8415501924701,84
2025-01-01 09:35:32.279066765,100.83086893932166,101.14595965490392,31
2025-01-01 09:35:33.903216286,100.92616793249023,101.03161344215432,61
2025-01-01 09:35:34.470981427,100.87159244581568,101.15313072809755,4
2025-01-01 09:35:34.511611088,100.63749953467746,100.95935804224399,72
2025-01-01 09:35:35.232524550,100.8962934503337,100.97919246032816,46
2025-01-01 09:35:36.991341565,100.95728501806741,101.05979229366798,28
2025-01-01 09:35:37.058187759,101.25076287722702,101.16813739963017,56
2025-01-01 09:35:40.102157711,100.90210821178444,101.30066300411674,1
2025-01-01 09:35:40.256102736,101.01674794625836,100.97203659924791,43
2025-01-01 09:35:40.488303511,100.88216256306619,101.31127475206299,42
2025-01-01 09:35:40.831485537,100.96162596307894,101.18507652152402,73
2025-01-01 09:35:41.082445678,101.03374072415367,101.23293758067696,93
2025-01-01 09:35:42.285927681,101.17275229803809,101.16712532940147,63
2025-01-01 09:35:42.347915389,101.16934420227469,101.25601183986676,38
2025-01-01 09:35:43.110170614,101.16095651546344,101.10454217726937,74
2025-01-01 09:35:43.676688001,101.23127604066028,101.15346583497328,44
2025-01-01 09:35:44.133372806,100.9876044774372,101.27528708144212,63
2025-01-01 09:35:44.290301364,101.09323303679378,101.19913299618891,71
2025-01-01 09:35:45.251575484,100.78857186601618,101.00386755932311,61
2025-01-01 09:35:46.185566493,100.8064268855294,101.25880732746008,20
2025-01-01 09:35:48.362029885,100.87288990580569,101.19192086172322,90
2025-01-01 09:35:49.349227921,101.00343538064115,101.19674552548993,27
2025-01-01 09:35:49.738189544,100.9614249621097,101.42767870904622,69
2025-01-01 09:35:50.146107042,101.00192999497698,100.98337420869628,7
2025-01-01 09:35:51.807163918,100.89453999552502,101.18577821189076,80
2025-01-01 09:35:52.953462486,100.96822985702968,101.18381506983039,44
